person_id,x,y,cluster
Grp20220712.15.1,19.124273,2.279233,0
Grp20220712.15.1,18.992472,2.272413,0
Grp20220712.15.1,18.948875,2.208939,0
Grp20220712.15.1,18.940510,2.197172,0
Grp20220712.15.1,18.865681,2.201754,0
Grp20220712.15.1,18.838776,2.190645,0
Grp20220712.15.1,18.804432,2.209506,0
Grp20220712.15.1,18.729528,2.241296,0
Grp20220712.15.1,18.675890,2.249084,0
Grp20220712.15.1,18.703178,2.222239,0
Grp20220712.15.1,18.613981,2.207412,0
Grp20220712.15.1,18.576460,2.216578,0
Grp20220712.15.1,18.564962,2.209988,0
Grp20220712.15.1,18.491341,2.268617,0
Grp20220712.15.1,18.504581,2.262587,0
Grp20220712.15.1,18.503242,2.263808,0
Grp20220712.15.1,18.434977,2.302513,0
Grp20220712.15.1,17.759800,2.470906,8
Grp20220712.15.1,17.776363,2.459710,8
Grp20220712.15.1,17.706831,2.438677,8
Grp20220712.15.1,17.660257,2.382423,8
Grp20220712.15.1,17.624275,2.339126,8
Grp20220712.15.1,17.602955,2.312196,8
Grp20220712.15.1,17.608627,2.279928,8
Grp20220712.15.1,17.610809,2.278982,8
Grp20220712.15.1,17.596979,2.249822,8
Grp20220712.15.1,17.605709,2.226169,8
Grp20220712.15.1,17.603325,2.195364,8
Grp20220712.15.1,17.541794,2.212132,8
Grp20220712.15.1,17.514160,2.256981,8
Grp20220712.15.1,17.480564,2.309891,8
Grp20220712.15.1,17.381271,2.340792,8
Grp20220712.15.1,17.282370,2.383226,8
Grp20220712.15.1,17.217178,2.441547,8
Grp20220712.15.1,17.163099,2.484805,8
Grp20220712.15.1,14.681218,2.516665,8
Grp20220712.15.1,17.192982,2.437962,8
Grp20220712.15.1,17.194695,2.419846,8
Grp20220712.15.1,17.122370,2.434910,8
Grp20220712.15.1,17.090155,2.405846,8
Grp20220712.15.1,16.987537,2.420102,8
Grp20220712.15.1,16.883797,2.482503,8
Grp20220712.15.1,16.820435,2.494030,8
Grp20220712.15.1,16.733278,2.554747,8
Grp20220712.15.1,16.625551,2.581485,8
Grp20220712.15.1,16.566202,2.541148,8
Grp20220712.15.1,15.256011,2.485252,8
Grp20220712.15.1,15.147225,2.502678,8
Grp20220712.15.1,15.024258,2.443002,8
Grp20220712.15.1,14.993716,2.453989,8
Grp20220712.15.1,14.925365,2.447927,8
Grp20220712.15.1,14.735236,2.478444,8
Grp20220712.15.1,14.591825,2.600157,8
Grp20220712.15.1,14.526381,2.593438,8
Grp20220712.15.1,14.495692,2.617346,8
Grp20220712.15.1,14.509102,2.612314,8
Grp20220712.15.1,14.508714,2.568343,8
Grp20220712.15.1,14.447590,2.622856,8
Grp20220712.15.1,14.045601,2.591574,8
Grp20220712.15.1,13.979965,2.576588,8
Grp20220712.15.1,13.928875,2.597512,8
Grp20220712.15.1,13.942787,2.562905,8
Grp20220712.15.1,13.933400,2.507116,8
Grp20220712.15.1,13.840516,2.536865,8
Grp20220712.15.1,13.796445,2.545473,8
Grp20220712.15.1,13.754240,2.542828,8
Grp20220712.15.1,13.729694,2.488859,8
Grp20220712.15.1,13.676242,2.497592,8
Grp20220712.15.1,13.656153,2.486846,8
Grp20220712.15.1,13.561097,2.481393,8
Grp20220712.15.1,13.488180,2.532924,8
Grp20220712.15.1,13.418789,2.584286,8
Grp20220712.15.1,12.851087,2.312859,8
Grp20220712.15.1,12.758595,2.337961,8
Grp20220712.15.1,12.677117,2.364776,8
Grp20220712.15.1,12.545967,2.379798,8
Grp20220712.15.1,12.491162,2.416224,8
Grp20220712.15.1,12.399809,2.484441,8
Grp20220712.15.1,12.307076,2.439148,8
Grp20220712.15.1,12.229896,2.487377,8
Grp20220712.15.1,12.126425,2.546450,8
Grp20220712.15.1,11.968522,2.590605,8
Grp20220712.15.1,11.853234,2.613133,8
Grp20220712.15.1,11.805064,2.659858,8
Grp20220712.15.1,11.839437,2.618456,8
Grp20220712.15.1,11.050693,2.589329,8
Grp20220712.15.1,11.062346,2.570822,8
Grp20220712.15.1,11.022866,2.566165,8
Grp20220712.15.1,11.027190,2.564826,8
Grp20220712.15.1,11.034549,2.555568,8
Grp20220712.15.1,11.034025,2.570398,8
Grp20220712.15.1,11.029713,2.593921,8
Grp20220712.15.1,11.041473,2.621867,8
Grp20220712.15.1,11.027926,2.592546,8
Grp20220712.15.1,11.025211,2.555307,8
Grp20220712.15.1,11.017830,2.525204,8
Grp20220712.15.1,10.979953,2.502891,8
Grp20220712.15.1,10.973477,2.495415,8
Grp20220712.15.1,10.971522,2.497408,8
Grp20220712.15.1,11.345056,2.441437,8
Grp20220712.15.1,11.359995,2.455617,8
Grp20220712.15.1,11.365688,2.451355,8
Grp20220712.15.1,11.360332,2.443010,8
